name,whitelist,count
SRR9916712_2,v1,573
SRR9916712_2,v2,30
SRR9916712_2,v3,293
SRR9916712_3,arc,0
SRR9916712_3,v1,0
SRR9916712_3,v2,0
SRR9916712_3,v3,0
SRR9916713_1,arc,158
SRR9916713_1,v1,811
SRR9916713_1,v2,2877
SRR9916713_1,v3,191860
SRR9916713_2,arc,23
SRR9916713_2,v1,551
SRR9916713_2,v2,33
SRR9916713_2,v3,280
SRR9916713_3,arc,0
SRR9916713_3,v1,0
SRR9916713_3,v2,0
SRR9916713_3,v3,0
SRR9916714_1,arc,151
SRR9916714_1,v1,791
SRR9916714_1,v2,2900
SRR9916714_1,v3,191436
SRR9916714_2,arc,22
SRR9916714_2,v1,569
SRR9916714_2,v2,28
SRR9916714_2,v3,290
SRR9916714_3,arc,0
SRR9916714_3,v1,0
SRR9916714_3,v2,0
SRR9916714_3,v3,0
SRR9916715_1,arc,158
SRR9916715_1,v1,836
SRR9916715_1,v2,2893
SRR9916715_1,v3,191880
SRR9916715_2,arc,35
SRR9916715_2,v1,561
SRR9916715_2,v2,24
SRR9916715_2,v3,308
SRR9916715_3,arc,0
SRR9916715_3,v1,0
SRR9916715_3,v2,0
SRR9916715_3,v3,0
SRR10011559_1,arc,345
SRR10011559_1,v1,567
SRR10011559_1,v2,188137
SRR10011559_1,v3,19255
SRR10011559_2,arc,33
SRR10011559_2,v1,548
SRR10011559_2,v2,30
SRR10011559_2,v3,319
SRR10011559_3,arc,0
SRR10011559_3,v1,0
SRR10011559_3,v2,0
SRR10011559_3,v3,0
SRR10011560_1,arc,346
SRR10011560_1,v1,514
SRR10011560_1,v2,188119
SRR10011560_1,v3,18991
SRR10011560_2,arc,32
SRR10011560_2,v1,578
SRR10011560_2,v2,27
SRR10011560_2,v3,279
SRR10011560_3,arc,0
SRR10011560_3,v1,0
SRR10011560_3,v2,0
SRR10011560_3,v3,0
SRR10011561_1,arc,304
SRR10011561_1,v1,535
SRR10011561_1,v2,187817
SRR10011561_1,v3,19065
SRR10011561_2,arc,31
SRR10011561_2,v1,558
SRR10011561_2,v2,38
SRR10011561_2,v3,316
SRR10011561_3,arc,0
SRR10011561_3,v1,0
SRR10011561_3,v2,0
SRR10011561_3,v3,0
SRR10011562_1,arc,291
SRR10011562_1,v1,581
SRR10011562_1,v2,187849
SRR10011562_1,v3,19433
SRR10011562_2,arc,22
SRR10011562_2,v1,575
SRR10011562_2,v2,28
SRR10011562_2,v3,311
SRR10011562_3,arc,0
SRR10011562_3,v1,0
SRR10011562_3,v2,0
SRR10011562_3,v3,0
SRR10011563_1,arc,365
SRR10011563_1,v1,541
SRR10011563_1,v2,191268
SRR10011563_1,v3,20156
SRR10011563_2,arc,40
SRR10011563_2,v1,553
SRR10011563_2,v2,28
SRR10011563_2,v3,290
SRR10011563_3,arc,0
SRR10011563_3,v1,0
SRR10011563_3,v2,0
SRR10011563_3,v3,0
SRR10027173_1,arc,0
SRR10027173_1,v1,0
SRR10027173_1,v2,0
SRR10027173_1,v3,0
SRR10027174_1,arc,58
SRR10027174_1,v1,434
SRR10027174_1,v2,188659
SRR10027174_1,v3,20908
SRR10027175_2,arc,22
SRR10027175_2,v1,462
SRR10027175_2,v2,17
SRR10027175_2,v3,224
SRR10027176_1,arc,0
SRR10027176_1,v1,0
SRR10027176_1,v2,0
SRR10027176_1,v3,0
SRR10027177_1,arc,72
SRR10027177_1,v1,465
SRR10027177_1,v2,188208
SRR10027177_1,v3,20953
SRR10027178_2,arc,21
SRR10027178_2,v1,534
SRR10027178_2,v2,15
SRR10027178_2,v3,236
SRR10027179_1,arc,0
SRR10027179_1,v1,0
SRR10027179_1,v2,0
SRR10027179_1,v3,0
SRR10027180_1,arc,255
SRR10027180_1,v1,704
SRR10027180_1,v2,188795
SRR10027180_1,v3,18311
SRR10027181_2,arc,18
SRR10027181_2,v1,499
SRR10027181_2,v2,21
SRR10027181_2,v3,245
SRR10027182_1,arc,0
SRR10027182_1,v1,0
SRR10027182_1,v2,0
SRR10027182_1,v3,0
SRR10027183_1,arc,234
SRR10027183_1,v1,746
SRR10027183_1,v2,188184
SRR10027183_1,v3,18163
SRR10027184_2,arc,25
SRR10027184_2,v1,540
SRR10027184_2,v2,17
SRR10027184_2,v3,256
SRR10027185_1,arc,0
SRR10027185_1,v1,0
SRR10027185_1,v2,0
SRR10027185_1,v3,0
SRR10027186_1,arc,0
SRR10027186_1,v1,0
SRR10027186_1,v2,0
SRR10027186_1,v3,0
SRR10027187_1,arc,198
SRR10027187_1,v1,516
SRR10027187_1,v2,194346
SRR10027187_1,v3,19652
SRR10027188_2,arc,34
SRR10027188_2,v1,513
SRR10027188_2,v2,9
SRR10027188_2,v3,223
SRR10027189_1,arc,187
SRR10027189_1,v1,595
SRR10027189_1,v2,194078
SRR10027189_1,v3,19590
SRR10027190_2,arc,39
SRR10027190_2,v1,541
SRR10027190_2,v2,18
SRR10027190_2,v3,266
SRR10027191_1,arc,0
SRR10027191_1,v1,0
SRR10027191_1,v2,0
SRR10027191_1,v3,0
SRR10027192_1,arc,190
SRR10027192_1,v1,604
SRR10027192_1,v2,194283
SRR10027192_1,v3,19566
SRR10027193_2,arc,41
SRR10027193_2,v1,556
SRR10027193_2,v2,15
SRR10027193_2,v3,237
SRR10027194_1,arc,0
SRR10027194_1,v1,0
SRR10027194_1,v2,0
SRR10027194_1,v3,0
SRR10027195_1,arc,194
SRR10027195_1,v1,524
SRR10027195_1,v2,194309
SRR10027195_1,v3,19493
SRR10027196_2,arc,35
SRR10027196_2,v1,517
SRR10027196_2,v2,12
SRR10027196_2,v3,245
SRR10027197_1,arc,0
SRR10027197_1,v1,0
SRR10027197_1,v2,0
SRR10027197_1,v3,0
SRR10027198_1,arc,0
SRR10027198_1,v1,0
SRR10027198_1,v2,0
SRR10027198_1,v3,0
SRR10027199_1,arc,289
SRR10027199_1,v1,541
SRR10027199_1,v2,192160
SRR10027199_1,v3,19852
SRR10027200_2,arc,28
SRR10027200_2,v1,447
SRR10027200_2,v2,18
SRR10027200_2,v3,241
SRR10027201_1,arc,224
SRR10027201_1,v1,509
SRR10027201_1,v2,191365
SRR10027201_1,v3,19634
SRR10027202_2,arc,28
SRR10027202_2,v1,457
SRR10027202_2,v2,27
SRR10027202_2,v3,221
SRR10027203_1,arc,0
SRR10027203_1,v1,0
SRR10027203_1,v2,0
SRR10027203_1,v3,0
SRR10027204_1,arc,226
SRR10027204_1,v1,551
SRR10027204_1,v2,190608
SRR10027204_1,v3,19729
SRR10027205_2,arc,19
SRR10027205_2,v1,491
SRR10027205_2,v2,18
SRR10027205_2,v3,246
SRR10027206_1,arc,0
SRR10027206_1,v1,0
SRR10027206_1,v2,0
SRR10027206_1,v3,0
SRR10027207_1,arc,215
SRR10027207_1,v1,549
SRR10027207_1,v2,192362
SRR10027207_1,v3,20130
SRR10027208_2,arc,27
SRR10027208_2,v1,479
SRR10027208_2,v2,20
SRR10027208_2,v3,216
SRR10043515_1,arc,303
SRR10043515_1,v1,637
SRR10043515_1,v2,193159
SRR10043515_1,v3,21173
SRR10043515_2,arc,36
SRR10043515_2,v1,565
SRR10043515_2,v2,25
SRR10043515_2,v3,280
SRR10043515_3,arc,0
SRR10043515_3,v1,0
SRR10043515_3,v2,0
SRR10043515_3,v3,0
SRR10075617_1,arc,0
SRR10075617_1,v1,0
SRR10075617_1,v2,0
SRR10075617_1,v3,0
SRR10075617_2,arc,150
SRR10075617_2,v1,694
SRR10075617_2,v2,192255
SRR10075617_2,v3,18803
SRR10075617_3,arc,63
SRR10075617_3,v1,516
SRR10075617_3,v2,45
SRR10075617_3,v3,305
SRR10075618_1,arc,0
SRR10075618_1,v1,0
SRR10075618_1,v2,0
SRR10075618_1,v3,0
SRR10075618_2,arc,297
SRR10075618_2,v1,526
SRR10075618_2,v2,191846
SRR10075618_2,v3,20677
SRR10075618_3,arc,47
SRR10075618_3,v1,533
SRR10075618_3,v2,23
SRR10075618_3,v3,295
SRR10075619_1,arc,0
SRR10075619_1,v1,0
SRR10075619_1,v2,0
SRR10075619_1,v3,0
SRR10075619_2,arc,252
SRR10075619_2,v1,389
SRR10075619_2,v2,191815
SRR10075619_2,v3,20177
SRR10075619_3,arc,52
SRR10075619_3,v1,498
SRR10075619_3,v2,24
SRR10075619_3,v3,374
SRR10156183_1,arc,0
SRR10156183_1,v1,0
SRR10156183_1,v2,0
SRR10156183_1,v3,0
SRR10156183_2,arc,274
SRR10156183_2,v1,684
SRR10156183_2,v2,192650
SRR10156183_2,v3,19947
SRR10156183_3,arc,73
SRR10156183_3,v1,613
SRR10156183_3,v2,45
SRR10156183_3,v3,328
SRR10156184_1,arc,0
SRR10156184_1,v1,0
SRR10156184_1,v2,0
SRR10156184_1,v3,0
SRR10156184_2,arc,266
SRR10156184_2,v1,692
SRR10156184_2,v2,192494
SRR10156184_2,v3,19721
SRR10156184_3,arc,88
SRR10156184_3,v1,548
SRR10156184_3,v2,38
SRR10156184_3,v3,302
SRR10156185_1,arc,0
SRR10156185_1,v1,0
SRR10156185_1,v2,0
SRR10156185_1,v3,0
SRR10156185_2,arc,285
SRR10156185_2,v1,703
SRR10156185_2,v2,192728
SRR10156185_2,v3,19890
SRR10156185_3,arc,76
SRR10156185_3,v1,542
SRR10156185_3,v2,51
SRR10156185_3,v3,329
SRR10156186_1,arc,0
SRR10156186_1,v1,0
SRR10156186_1,v2,0
SRR10156186_1,v3,0
SRR10156186_2,arc,276
SRR10156186_2,v1,719
SRR10156186_2,v2,192395
SRR10156186_2,v3,19765
SRR10156186_3,arc,85
SRR10156186_3,v1,546
SRR10156186_3,v2,42
SRR10156186_3,v3,293
SRR10257731_1,arc,0
SRR10257731_1,v1,0
SRR10257731_1,v2,0
SRR10257731_1,v3,0
SRR10257731_2,arc,176
SRR10257731_2,v1,1038
SRR10257731_2,v2,2949
SRR10257731_2,v3,191073
SRR10257731_3,arc,0
SRR10257731_3,v1,0
SRR10257731_3,v2,752
SRR10257731_3,v3,1
SRR10257732_1,arc,0
SRR10257732_1,v1,0
SRR10257732_1,v2,0
SRR10257732_1,v3,0
SRR10257732_2,arc,274
SRR10257732_2,v1,1154
SRR10257732_2,v2,2403
SRR10257732_2,v3,191246
SRR10257732_3,arc,0
SRR10257732_3,v1,0
SRR10257732_3,v2,785
SRR10257732_3,v3,0
SRR10269921_1,arc,159
SRR10269921_1,v1,475
SRR10269921_1,v2,194738
SRR10269921_1,v3,20172
SRR10269922_2,arc,84
SRR10269922_2,v1,529
SRR10269922_2,v2,120
SRR10269922_2,v3,319
SRR10269923_1,arc,247
SRR10269923_1,v1,607
SRR10269923_1,v2,194244
SRR10269923_1,v3,20339
SRR10269924_2,arc,80
SRR10269924_2,v1,460
SRR10269924_2,v2,174
SRR10269924_2,v3,325
SRR10408695_1,arc,0
SRR10408695_1,v1,0
SRR10408695_1,v2,0
SRR10408695_1,v3,0
SRR10408695_2,arc,237
SRR10408695_2,v1,560
SRR10408695_2,v2,193197
SRR10408695_2,v3,20496
SRR10408695_3,arc,30
SRR10408695_3,v1,533
SRR10408695_3,v2,74
SRR10408695_3,v3,305
SRR10408697_1,arc,0
SRR10408697_1,v1,0
SRR10408697_1,v2,0
SRR10408697_1,v3,0
SRR10408697_2,arc,253
SRR10408697_2,v1,473
SRR10408697_2,v2,187987
SRR10408697_2,v3,19991
SRR10408697_3,arc,43
SRR10408697_3,v1,539
SRR10408697_3,v2,31
SRR10408697_3,v3,317
SRR10408698_1,arc,0
SRR10408698_1,v1,0
SRR10408698_1,v2,0
SRR10408698_1,v3,0
SRR10408698_2,arc,300
SRR10408698_2,v1,489
SRR10408698_2,v2,188174
SRR10408698_2,v3,19799
SRR10408698_3,arc,26
SRR10408698_3,v1,531
SRR10408698_3,v2,30
SRR10408698_3,v3,306
SRR10416389_1,arc,125
SRR10416389_1,v1,566
SRR10416389_1,v2,3882
SRR10416389_1,v3,191423
SRR10416389_2,arc,22
SRR10416389_2,v1,616
SRR10416389_2,v2,24
SRR10416389_2,v3,324
SRR10416389_3,arc,0
SRR10416389_3,v1,0
SRR10416389_3,v2,0
SRR10416389_3,v3,0
SRR10416390_1,arc,129
SRR10416390_1,v1,637
SRR10416390_1,v2,3873
SRR10416390_1,v3,191297
SRR10416390_2,arc,29
SRR10416390_2,v1,598
SRR10416390_2,v2,19
SRR10416390_2,v3,331
SRR10416390_3,arc,0
SRR10416390_3,v1,0
SRR10416390_3,v2,0
SRR10416390_3,v3,0
SRR10416391_1,arc,145
SRR10416391_1,v1,588
SRR10416391_1,v2,3944
SRR10416391_1,v3,191264
SRR10416391_2,arc,26
SRR10416391_2,v1,594
SRR10416391_2,v2,36
SRR10416391_2,v3,293
SRR10416391_3,arc,0
SRR10416391_3,v1,0
SRR10416391_3,v2,0
SRR10416391_3,v3,0
SRR10416392_1,arc,135
SRR10416392_1,v1,563
SRR10416392_1,v2,3939
SRR10416392_1,v3,191130
SRR10416392_2,arc,21
SRR10416392_2,v1,682
SRR10416392_2,v2,38
SRR10416392_2,v3,341
SRR10416392_3,arc,0
SRR10416392_3,v1,0
SRR10416392_3,v2,0
SRR10416392_3,v3,0
SRR10416393_1,arc,321
SRR10416393_1,v1,610
SRR10416393_1,v2,2145
SRR10416393_1,v3,191178
SRR10416393_2,arc,31
SRR10416393_2,v1,596
SRR10416393_2,v2,32
SRR10416393_2,v3,347
SRR10416393_3,arc,0
SRR10416393_3,v1,0
SRR10416393_3,v2,0
SRR10416393_3,v3,0
SRR10416394_1,arc,336
SRR10416394_1,v1,609
SRR10416394_1,v2,2156
SRR10416394_1,v3,191304
SRR10416394_2,arc,18
SRR10416394_2,v1,610
SRR10416394_2,v2,37
SRR10416394_2,v3,302
SRR10416394_3,arc,0
SRR10416394_3,v1,0
SRR10416394_3,v2,0
SRR10416394_3,v3,0
SRR10416395_1,arc,349
SRR10416395_1,v1,540
SRR10416395_1,v2,2298
SRR10416395_1,v3,191154
SRR10416395_2,arc,25
SRR10416395_2,v1,640
SRR10416395_2,v2,34
SRR10416395_2,v3,308
SRR10416395_3,arc,0
SRR10416395_3,v1,0
SRR10416395_3,v2,0
SRR10416395_3,v3,0
SRR10416396_1,arc,351
SRR10416396_1,v1,593
SRR10416396_1,v2,2305
SRR10416396_1,v3,191054
SRR10416396_2,arc,28
SRR10416396_2,v1,641
SRR10416396_2,v2,40
SRR10416396_2,v3,319
SRR10416396_3,arc,0
SRR10416396_3,v1,0
SRR10416396_3,v2,0
SRR10416396_3,v3,0
SRR10416397_1,arc,282
SRR10416397_1,v1,793
SRR10416397_1,v2,3154
SRR10416397_1,v3,191364
SRR10416397_2,arc,24
SRR10416397_2,v1,639
SRR10416397_2,v2,24
SRR10416397_2,v3,311
SRR10416397_3,arc,0
SRR10416397_3,v1,0
SRR10416397_3,v2,0
SRR10416397_3,v3,0
SRR10416398_1,arc,281
SRR10416398_1,v1,765
SRR10416398_1,v2,3102
SRR10416398_1,v3,191480
SRR10416398_2,arc,29
SRR10416398_2,v1,614
SRR10416398_2,v2,26
SRR10416398_2,v3,300
SRR10416398_3,arc,0
SRR10416398_3,v1,0
SRR10416398_3,v2,0
SRR10416398_3,v3,0
SRR10416399_1,arc,257
SRR10416399_1,v1,780
SRR10416399_1,v2,3140
SRR10416399_1,v3,191612
SRR10416399_2,arc,27
SRR10416399_2,v1,591
SRR10416399_2,v2,23
SRR10416399_2,v3,306
SRR10416399_3,arc,0
SRR10416399_3,v1,0
SRR10416399_3,v2,0
SRR10416399_3,v3,0
SRR10416400_1,arc,246
SRR10416400_1,v1,750
SRR10416400_1,v2,3139
SRR10416400_1,v3,191198
SRR10416400_2,arc,29
SRR10416400_2,v1,645
SRR10416400_2,v2,30
SRR10416400_2,v3,299
SRR10416400_3,arc,0
SRR10416400_3,v1,0
SRR10416400_3,v2,0
SRR10416400_3,v3,0
SRR10416401_1,arc,257
SRR10416401_1,v1,724
SRR10416401_1,v2,3149
SRR10416401_1,v3,191189
SRR10416401_2,arc,27
SRR10416401_2,v1,646
SRR10416401_2,v2,32
SRR10416401_2,v3,305
SRR10416401_3,arc,0
SRR10416401_3,v1,0
SRR10416401_3,v2,0
SRR10416401_3,v3,0
SRR10416402_1,arc,278
SRR10416402_1,v1,779
SRR10416402_1,v2,3008
SRR10416402_1,v3,191380
SRR10416402_2,arc,24
SRR10416402_2,v1,643
SRR10416402_2,v2,30
SRR10416402_2,v3,324
SRR10416402_3,arc,0
SRR10416402_3,v1,0
SRR10416402_3,v2,0
SRR10416402_3,v3,0
SRR10416403_1,arc,266
SRR10416403_1,v1,781
SRR10416403_1,v2,3264
SRR10416403_1,v3,191318
SRR10416403_2,arc,13
SRR10416403_2,v1,612
SRR10416403_2,v2,25
SRR10416403_2,v3,305
SRR10416403_3,arc,0
SRR10416403_3,v1,0
SRR10416403_3,v2,0
SRR10416403_3,v3,0
SRR10416404_1,arc,266
SRR10416404_1,v1,790
SRR10416404_1,v2,3030
SRR10416404_1,v3,191231
SRR10416404_2,arc,27
SRR10416404_2,v1,633
SRR10416404_2,v2,30
SRR10416404_2,v3,307
SRR10416404_3,arc,0
SRR10416404_3,v1,0
SRR10416404_3,v2,0
SRR10416404_3,v3,0
SRR10435009_1,arc,136
SRR10435009_1,v1,720
SRR10435009_1,v2,3509
SRR10435009_1,v3,192493
SRR10435009_2,arc,43
SRR10435009_2,v1,534
SRR10435009_2,v2,25
SRR10435009_2,v3,304
SRR10435009_3,arc,0
SRR10435009_3,v1,0
SRR10435009_3,v2,0
SRR10435009_3,v3,0
SRR10435010_1,arc,128
SRR10435010_1,v1,773
SRR10435010_1,v2,3095
SRR10435010_1,v3,193617
SRR10435010_2,arc,0
SRR10435010_2,v1,1
SRR10435010_2,v2,1
SRR10435010_2,v3,11
SRR10435010_3,arc,0
SRR10435010_3,v1,0
SRR10435010_3,v2,0
SRR10435010_3,v3,0
SRR10435011_1,arc,277
SRR10435011_1,v1,923
SRR10435011_1,v2,2909
SRR10435011_1,v3,192770
SRR10435011_2,arc,35
SRR10435011_2,v1,600
SRR10435011_2,v2,22
SRR10435011_2,v3,306
SRR10435011_3,arc,0
SRR10435011_3,v1,0
SRR10435011_3,v2,0
SRR10435011_3,v3,0
SRR10435012_1,arc,182
SRR10435012_1,v1,958
SRR10435012_1,v2,2804
SRR10435012_1,v3,193812
SRR10435012_2,arc,0
SRR10435012_2,v1,10
SRR10435012_2,v2,2
SRR10435012_2,v3,7
SRR10435012_3,arc,0
SRR10435012_3,v1,0
SRR10435012_3,v2,0
SRR10435012_3,v3,0
SRR10439454_1,arc,0
SRR10439454_1,v1,0
SRR10439454_1,v2,0
SRR10439454_1,v3,0
SRR10439454_2,arc,52
SRR10439454_2,v1,323
SRR10439454_2,v2,188225
SRR10439454_2,v3,18397
SRR10439454_3,arc,18
SRR10439454_3,v1,201
SRR10439454_3,v2,12
SRR10439454_3,v3,111
SRR10439455_1,arc,0
SRR10439455_1,v1,0
SRR10439455_1,v2,0
SRR10439455_1,v3,0
SRR10439455_2,arc,367
SRR10439455_2,v1,609
SRR10439455_2,v2,189033
SRR10439455_2,v3,19074
SRR10439455_3,arc,24
SRR10439455_3,v1,341
SRR10439455_3,v2,23
SRR10439455_3,v3,228
SRR10677401_1,arc,0
SRR10677401_1,v1,0
SRR10677401_1,v2,0
SRR10677401_1,v3,0
SRR10677402_1,arc,0
SRR10677402_1,v1,0
SRR10677402_1,v2,0
SRR10677402_1,v3,0
SRR10677403_1,arc,177
SRR10677403_1,v1,437
SRR10677403_1,v2,3278
SRR10677403_1,v3,192123
SRR10677404_2,arc,23
SRR10677404_2,v1,819
SRR10677404_2,v2,25
SRR10677404_2,v3,289
SRR10677405_1,arc,183
SRR10677405_1,v1,422
SRR10677405_1,v2,3248
SRR10677405_1,v3,191666
SRR10677406_2,arc,31
SRR10677406_2,v1,921
SRR10677406_2,v2,28
SRR10677406_2,v3,271
SRR10677407_1,arc,0
SRR10677407_1,v1,0
SRR10677407_1,v2,0
SRR10677407_1,v3,0
SRR10677408_1,arc,177
SRR10677408_1,v1,399
SRR10677408_1,v2,3196
SRR10677408_1,v3,192272
SRR10677409_2,arc,23
SRR10677409_2,v1,855
SRR10677409_2,v2,33
SRR10677409_2,v3,300
SRR10677410_1,arc,0
SRR10677410_1,v1,0
SRR10677410_1,v2,0
SRR10677410_1,v3,0
SRR10677411_1,arc,145
SRR10677411_1,v1,408
SRR10677411_1,v2,3178
SRR10677411_1,v3,191939
SRR10677412_2,arc,28
SRR10677412_2,v1,847
SRR10677412_2,v2,27
SRR10677412_2,v3,295
SRR10677413_1,arc,0
SRR10677413_1,v1,0
SRR10677413_1,v2,0
SRR10677413_1,v3,0
SRR10677414_1,arc,0
SRR10677414_1,v1,0
SRR10677414_1,v2,0
SRR10677414_1,v3,0
SRR10677415_1,arc,256
SRR10677415_1,v1,612
SRR10677415_1,v2,3640
SRR10677415_1,v3,191758
SRR10677416_2,arc,34
SRR10677416_2,v1,588
SRR10677416_2,v2,30
SRR10677416_2,v3,327
SRR10677417_1,arc,275
SRR10677417_1,v1,570
SRR10677417_1,v2,3560
SRR10677417_1,v3,191339
SRR10677418_2,arc,30
SRR10677418_2,v1,549
SRR10677418_2,v2,29
SRR10677418_2,v3,305
SRR10677419_1,arc,0
SRR10677419_1,v1,0
SRR10677419_1,v2,0
SRR10677419_1,v3,0
SRR10677420_1,arc,264
SRR10677420_1,v1,595
SRR10677420_1,v2,3689
SRR10677420_1,v3,191615
SRR10677421_2,arc,25
SRR10677421_2,v1,569
SRR10677421_2,v2,25
SRR10677421_2,v3,310
SRR10677422_1,arc,0
SRR10677422_1,v1,0
SRR10677422_1,v2,0
SRR10677422_1,v3,0
SRR10677423_1,arc,250
SRR10677423_1,v1,598
SRR10677423_1,v2,3647
SRR10677423_1,v3,191641
SRR10677424_2,arc,33
SRR10677424_2,v1,574
SRR10677424_2,v2,25
SRR10677424_2,v3,340
SRR10677425_1,arc,0
SRR10677425_1,v1,0
SRR10677425_1,v2,0
SRR10677425_1,v3,0
SRR10677426_1,arc,0
SRR10677426_1,v1,0
SRR10677426_1,v2,0
SRR10677426_1,v3,0
SRR10677427_1,arc,298
SRR10677427_1,v1,330
SRR10677427_1,v2,3198
SRR10677427_1,v3,191513
SRR10677428_2,arc,30
SRR10677428_2,v1,584
SRR10677428_2,v2,28
SRR10677428_2,v3,323
SRR10677429_1,arc,349
SRR10677429_1,v1,347
SRR10677429_1,v2,3091
SRR10677429_1,v3,191132
SRR10677430_2,arc,35
SRR10677430_2,v1,534
SRR10677430_2,v2,35
SRR10677430_2,v3,313
SRR10677431_1,arc,0
SRR10677431_1,v1,0
SRR10677431_1,v2,0
SRR10677431_1,v3,0
SRR10677432_1,arc,329
SRR10677432_1,v1,304
SRR10677432_1,v2,3057
SRR10677432_1,v3,191470
SRR10677433_2,arc,26
SRR10677433_2,v1,558
SRR10677433_2,v2,32
SRR10677433_2,v3,318
SRR10677434_1,arc,0
SRR10677434_1,v1,0
SRR10677434_1,v2,0
SRR10677434_1,v3,0
SRR10677435_1,arc,313
SRR10677435_1,v1,331
SRR10677435_1,v2,3092
SRR10677435_1,v3,191339
SRR10677436_2,arc,23
SRR10677436_2,v1,584
SRR10677436_2,v2,30
SRR10677436_2,v3,288
SRR10677437_1,arc,0
SRR10677437_1,v1,0
SRR10677437_1,v2,0
SRR10677437_1,v3,0
SRR10677438_1,arc,0
SRR10677438_1,v1,0
SRR10677438_1,v2,0
SRR10677438_1,v3,0
SRR10677439_1,arc,119
SRR10677439_1,v1,754
SRR10677439_1,v2,2447
SRR10677439_1,v3,191796
SRR10677440_2,arc,28
SRR10677440_2,v1,490
SRR10677440_2,v2,27
SRR10677440_2,v3,285
SRR10677441_1,arc,106
SRR10677441_1,v1,818
SRR10677441_1,v2,2533
SRR10677441_1,v3,191375
SRR10677442_2,arc,27
SRR10677442_2,v1,576
SRR10677442_2,v2,32
SRR10677442_2,v3,301
SRR10677443_1,arc,0
SRR10677443_1,v1,0
SRR10677443_1,v2,0
SRR10677443_1,v3,0
SRR10677444_1,arc,107
SRR10677444_1,v1,775
SRR10677444_1,v2,2399
SRR10677444_1,v3,191573
SRR10677445_2,arc,25
SRR10677445_2,v1,542
SRR10677445_2,v2,36
SRR10677445_2,v3,264
SRR10677446_1,arc,0
SRR10677446_1,v1,0
SRR10677446_1,v2,0
SRR10677446_1,v3,0
SRR10677447_1,arc,124
SRR10677447_1,v1,791
SRR10677447_1,v2,2382
SRR10677447_1,v3,191654
SRR10677448_2,arc,31
SRR10677448_2,v1,538
SRR10677448_2,v2,38
SRR10677448_2,v3,265
SRR10742260_1,arc,327
SRR10742260_1,v1,329
SRR10742260_1,v2,193396
SRR10742260_1,v3,20387
SRR10742260_2,arc,65
SRR10742260_2,v1,538
SRR10742260_2,v2,37
SRR10742260_2,v3,278
SRR10742260_3,arc,0
SRR10742260_3,v1,0
SRR10742260_3,v2,0
SRR10742260_3,v3,0
SRR10745783_1,arc,0
SRR10745783_1,v1,0
SRR10745783_1,v2,0
SRR10745783_1,v3,0
SRR10745783_2,arc,247
SRR10745783_2,v1,853
SRR10745783_2,v2,192099
SRR10745783_2,v3,21206
SRR10745783_3,arc,33
SRR10745783_3,v1,575
SRR10745783_3,v2,32
SRR10745783_3,v3,351
SRR10745784_1,arc,0
SRR10745784_1,v1,0
SRR10745784_1,v2,0
SRR10745784_1,v3,0
SRR10745784_2,arc,209
SRR10745784_2,v1,785
SRR10745784_2,v2,191902
SRR10745784_2,v3,21334
SRR10745784_3,arc,34
SRR10745784_3,v1,595
SRR10745784_3,v2,38
SRR10745784_3,v3,363
SRR10745785_1,arc,0
SRR10745785_1,v1,0
SRR10745785_1,v2,0
SRR10745785_1,v3,0
SRR10745785_2,arc,91
SRR10745785_2,v1,555
SRR10745785_2,v2,190967
SRR10745785_2,v3,21708
SRR10745785_3,arc,22
SRR10745785_3,v1,519
SRR10745785_3,v2,27
SRR10745785_3,v3,313
SRR10745786_1,arc,0
SRR10745786_1,v1,0
SRR10745786_1,v2,0
SRR10745786_1,v3,0
SRR10745786_2,arc,120
SRR10745786_2,v1,553
SRR10745786_2,v2,190946
SRR10745786_2,v3,21632
SRR10745786_3,arc,18
SRR10745786_3,v1,529
SRR10745786_3,v2,23
SRR10745786_3,v3,294
SRR10745787_1,arc,0
SRR10745787_1,v1,0
SRR10745787_1,v2,0
SRR10745787_1,v3,0
SRR10745787_2,arc,128
SRR10745787_2,v1,515
SRR10745787_2,v2,190985
SRR10745787_2,v3,21376
SRR10745787_3,arc,27
SRR10745787_3,v1,544
SRR10745787_3,v2,31
SRR10745787_3,v3,315
SRR10745788_1,arc,0
SRR10745788_1,v1,0
SRR10745788_1,v2,0
SRR10745788_1,v3,0
SRR10745788_2,arc,128
SRR10745788_2,v1,532
SRR10745788_2,v2,190824
SRR10745788_2,v3,21243
SRR10745788_3,arc,26
SRR10745788_3,v1,544
SRR10745788_3,v2,30
SRR10745788_3,v3,332
SRR10745789_1,arc,0
SRR10745789_1,v1,0
SRR10745789_1,v2,0
SRR10745789_1,v3,0
SRR10745789_2,arc,76
SRR10745789_2,v1,619
SRR10745789_2,v2,190666
SRR10745789_2,v3,19039
SRR10745789_3,arc,27
SRR10745789_3,v1,541
SRR10745789_3,v2,34
SRR10745789_3,v3,312
SRR10745790_1,arc,0
SRR10745790_1,v1,0
SRR10745790_1,v2,0
SRR10745790_1,v3,0
SRR10745790_2,arc,74
SRR10745790_2,v1,660
SRR10745790_2,v2,190560
SRR10745790_2,v3,19082
SRR10745790_3,arc,27
SRR10745790_3,v1,586
SRR10745790_3,v2,28
SRR10745790_3,v3,312
SRR10815063_1,arc,0
SRR10815063_1,v1,0
SRR10815063_1,v2,0
SRR10815063_1,v3,0
